volume_name,pair_id,role,kernel_normalized,kernel_raw,sha256,size_bytes,chunk,session_id
valid_514_a_2.nii.gz,p398,softer,Br36d,"['Br36d', '3']",19de1029dec2df6be491d4955b83fcbbc2fd30ecec305928c42413966ea859c3,76080527,chunk_16,20260815T231124Z-8e185556
valid_514_a_1.nii.gz,p398,sharper,Bl57d,"['Bl57d', '3']",2f2ef8b96f4eeec4ccfbcb341d7eb14f546343f6463739ecfe8685f7ffb3a55c,88804300,chunk_16,20260815T231124Z-8e185556
valid_60_b_2.nii.gz,p399,softer,Br36d,"['Br36d', '3']",9f7a1638264f483a2c5f90cfc6e40ebfcc66aefcc929544c8fb77450dd153209,104059152,chunk_16,20260815T231124Z-8e185556
valid_60_b_1.nii.gz,p399,sharper,Bl57d,"['Bl57d', '3']",b4fc032f89f76fa75f54b322e2c6866d06c9b973ad99510f516d7e42898ceb84,120395297,chunk_16,20260815T231124Z-8e185556
valid_60_c_2.nii.gz,p400,softer,Br36d,"['Br36d', '3']",180a74c0eeaa78c91b1c4e33fd5847cf43c019ec83651df1d21eef2a9779aeb5,109367529,chunk_16,20260815T231124Z-8e185556
valid_60_c_1.nii.gz,p400,sharper,Bl57d,"['Bl57d', '3']",c7e85aa205645477f99633e3d560b9691dd943e5c7fb57e77e88053fb3c97134,127241106,chunk_16,20260815T231124Z-8e185556
valid_622_a_2.nii.gz,p401,softer,Br36d,"['Br36d', '3']",32acdbcf223430e00f2442b3128f4e1af117535fcf43515cbc88b18bb94d9061,69737471,chunk_17,20260815T231124Z-8e185556
valid_622_a_1.nii.gz,p401,sharper,Bl57d,"['Bl57d', '3']",7219be23d8344b34935a93a31d241e51c6436f0a5ef379aedbb048a4a00fc473,80206718,chunk_17,20260815T231124Z-8e185556
valid_624_b_2.nii.gz,p402,softer,Br36d,"['Br36d', '3']",2a9bbbc679e644290fed0d08c6d2628c97ec5b81931756c563e09d0aacae5696,83373089,chunk_17,20260815T231124Z-8e185556
valid_624_b_1.nii.gz,p402,sharper,Bl57d,"['Bl57d', '3']",6430034be2bdc36ae8db28195292d5a9eb0fef27a3fa63e58c3b0c5f5b4f4a8d,95329965,chunk_17,20260815T231124Z-8e185556
valid_64_b_2.nii.gz,p403,softer,Br36d,"['Br36d', '3']",bfd19f040e0b5083fe436eff90e1ca3089caf9cedff91589dd1422f9017f7ef4,104720974,chunk_17,20260815T231124Z-8e185556
valid_64_b_1.nii.gz,p403,sharper,Bl57d,"['Bl57d', '3']",a1c612f259f4481937e0672d11066034147eba68ed7f2034b481024cf8f674a0,120609054,chunk_17,20260815T231124Z-8e185556
valid_662_a_2.nii.gz,p404,softer,Br36d,"['Br36d', '3']",a9028aac7ff92140e84f07d3586f7456c3d7618e722318db81788fc305316115,104383919,chunk_17,20260815T231124Z-8e185556
valid_662_a_1.nii.gz,p404,sharper,Bl57d,"['Bl57d', '3']",903ede17bd1871438df796e811b1ba3493a405e76ccdb625d8551c6612d64b77,121332675,chunk_17,20260815T231124Z-8e185556
valid_668_b_2.nii.gz,p405,softer,Br36d,"['Br36d', '3']",63abcb4d0393e876be4a8b4fd89e1a7847f2f46d1a061138e2ff3cf8b685e6f5,90227379,chunk_17,20260815T231124Z-8e185556
valid_668_b_1.nii.gz,p405,sharper,Bl57d,"['Bl57d', '3']",349e78d31493474005fb75c006f18317ebcd9e6a8a53503f1e8fc8a4cc841902,103720746,chunk_17,20260815T231124Z-8e185556
valid_676_a_2.nii.gz,p406,softer,Br36d,"['Br36d', '3']",3379c55daabfe011c22cd2e13f748f25493fa23bd034b9633e826dd099642fae,98238557,chunk_17,20260815T231124Z-8e185556
valid_676_a_1.nii.gz,p406,sharper,Bl57d,"['Bl57d', '3']",3fbb3e51e7648da811cdfb325f94d5aaa71e0bb8d6ff404eee34fe8049bda813,113690967,chunk_17,20260815T231124Z-8e185556
valid_720_a_2.nii.gz,p407,softer,Br36d,"['Br36d', '3']",0a9cecb6d2151b015f2d986885472b80dae2c83bc4c02324210f4bc339881e63,102235687,chunk_17,20260815T231124Z-8e185556
valid_720_a_1.nii.gz,p407,sharper,Bl57d,"['Bl57d', '3']",de6729302eda424094cb18886aad214051ff6e1fbd54186147bed8c903353f7e,119068190,chunk_17,20260815T231124Z-8e185556
valid_732_a_2.nii.gz,p408,softer,Br36d,"['Br36d', '3']",755cfbeddfabd5f5d26e99c86c734090d0b7e4c74348bba3b4267e795c8d9df4,108817126,chunk_17,20260815T231124Z-8e185556
valid_732_a_1.nii.gz,p408,sharper,Bl57d,"['Bl57d', '3']",e4ac1894ba11601988a571b1641955e9ba1d7b90b30334aa9e728d91c218ef6c,126323070,chunk_17,20260815T231124Z-8e185556
valid_754_a_2.nii.gz,p409,softer,Br36d,"['Br36d', '3']",02b17b404b78ab17cc83515ab58d32446aa116238d6f62124e97d050867e56ad,79636103,chunk_17,20260815T231124Z-8e185556
valid_754_a_1.nii.gz,p409,sharper,Bl57d,"['Bl57d', '3']",939dfd373a211bdef60d92b0bb44b3f9f21b3e420de4d029101553a8c5ae31dd,92157703,chunk_17,20260815T231124Z-8e185556
valid_776_a_2.nii.gz,p410,softer,Br36d,"['Br36d', '3']",87b8ab176d3cb8aafbb0770700c8a1d04eb8a9c4350940dde42a04fb985b7a32,79753790,chunk_17,20260815T231124Z-8e185556
valid_776_a_1.nii.gz,p410,sharper,Bl57d,"['Bl57d', '3']",ecd574863993b2e87c5f1d62b36e14bed0c7b7b606dd7826374ed14ce2d8819d,92477146,chunk_17,20260815T231124Z-8e185556
valid_787_b_2.nii.gz,p411,softer,Br36d,"['Br36d', '3']",335a75ddf97dbbc349b7e62d1f48c5ef761de89c4b360ce8b8b861b18d02ac1a,96763888,chunk_17,20260815T231124Z-8e185556
valid_787_b_1.nii.gz,p411,sharper,Bl57d,"['Bl57d', '3']",bb922cbc3f6404e80c866ea059c8741946b58f5d917f3beff9076acc5d5e6ad9,110741023,chunk_17,20260815T231124Z-8e185556
valid_787_c_2.nii.gz,p412,softer,Br36d,"['Br36d', '3']",775d59b3bbae225c66db4a42e5c1e615565fd4b6b6e78feb7a2920b8307ae188,111490432,chunk_17,20260815T231124Z-8e185556
valid_787_c_1.nii.gz,p412,sharper,Bl57d,"['Bl57d', '3']",4f8825eb0465bccf66c237c807c5e1e8b4fa72e8f96e4180d5480472d4d4320c,127701827,chunk_17,20260815T231124Z-8e185556
valid_787_d_2.nii.gz,p413,softer,Br36d,"['Br36d', '3']",61f277b78669dc7815af49368df0d78c280933c0b11029a4120e173b8576ddbe,102946047,chunk_17,20260815T231124Z-8e185556
valid_787_d_1.nii.gz,p413,sharper,Bl57d,"['Bl57d', '3']",d7483ab92f3add9baef108140b18195aef63eeae1215a6f508e0c26d0920803b,117092512,chunk_17,20260815T231124Z-8e185556
valid_790_a_2.nii.gz,p414,softer,Br36d,"['Br36d', '3']",7c9cea78890f8b81b021b72b78c07b099802c1f1fa1c2eb24d90d4bc3afb8232,105644021,chunk_17,20260815T231124Z-8e185556
valid_790_a_1.nii.gz,p414,sharper,Bl57d,"['Bl57d', '3']",0584a23b1c34240e616cb3f7591974649b1c21cc1ae8e9e280d7fb29dab30ec3,119821601,chunk_17,20260815T231124Z-8e185556
valid_815_c_2.nii.gz,p415,softer,Br36d,"['Br36d', '3']",6a9eeb3cc4de2fbcf166863056a12e52ef88fb19be7b3d3cd4c3036d042457dd,97702763,chunk_17,20260815T231124Z-8e185556
valid_815_c_1.nii.gz,p415,sharper,Bl57d,"['Bl57d', '3']",77506a32f12cdcc5262f8706027d9d19219019c4bccd75f54f00cabb53721d96,112142120,chunk_17,20260815T231124Z-8e185556
valid_824_b_2.nii.gz,p416,softer,Br36d,"['Br36d', '3']",a43123c9b05ac19a3b7bf41cd0948d70c83319cd403579a4f26528ead0569fcb,100355588,chunk_17,20260815T231124Z-8e185556
valid_824_b_1.nii.gz,p416,sharper,Bl57d,"['Bl57d', '3']",ecc2a8560457fbe3a2404f41d61dbfb0356f361b88b95607a809e9ba5335e929,116301641,chunk_17,20260815T231124Z-8e185556
valid_829_a_2.nii.gz,p417,softer,Br36d,"['Br36d', '3']",3bc9f8206e656d8c4bbbbbac9eae49202ce1919d435518212549e66552c5ffcc,103144962,chunk_17,20260815T231124Z-8e185556
valid_829_a_1.nii.gz,p417,sharper,Bl57d,"['Bl57d', '3']",ab9e713e6c97f572355e6184a408a77ddc53edae1dbc5bd8ea21c64dc0a9113e,118331880,chunk_17,20260815T231124Z-8e185556
valid_830_c_2.nii.gz,p418,softer,Br36d,"['Br36d', '3']",f2a4c80accceb0cc0afa5ef6ac6c4a05aec08d345782285ca3200b6feb102a1e,90846959,chunk_17,20260815T231124Z-8e185556
valid_830_c_1.nii.gz,p418,sharper,Bl57d,"['Bl57d', '3']",45ddc3a2791a71953715e11b51e5011667e5d8c9648fe886b65c7995335a3d93,105099772,chunk_17,20260815T231124Z-8e185556
valid_914_a_2.nii.gz,p419,softer,Br36d,"['Br36d', '3']",56eadcf98fe6c8be5708a184ddbc5ef7e05ce5cb867beb7ba3bb9887997ebc00,104896200,chunk_17,20260815T231124Z-8e185556
valid_914_a_1.nii.gz,p419,sharper,Bl57d,"['Bl57d', '3']",38a69e5cb982fb706e9b7bbf59db19c69b1f7fa46286594fd493ebbabf3360d4,120667512,chunk_17,20260815T231124Z-8e185556
valid_932_a_2.nii.gz,p420,softer,Br36d,"['Br36d', '3']",1293a2e7392588f84d0efdc0dd335e5f921a28170f9ec916702eb096ba9c641c,77975328,chunk_17,20260815T231124Z-8e185556
valid_932_a_1.nii.gz,p420,sharper,Bl57d,"['Bl57d', '3']",bd41cc109c8adb525828a8bb0988861fe7a45c684c30cd246f43f76a09189d21,91152475,chunk_17,20260815T231124Z-8e185556
valid_974_a_2.nii.gz,p421,softer,Br36d,"['Br36d', '3']",a936343afb57703644297fd57588d9e6a6e257c9ce898cae8d78f17887afd3e6,92823295,chunk_17,20260815T231124Z-8e185556
valid_974_a_1.nii.gz,p421,sharper,Bl57d,"['Bl57d', '3']",cf2873a3720a9126e3afc3e9feda705b27b979ef1ad7db586b0c1bacae769be1,108142810,chunk_17,20260815T231124Z-8e185556
valid_17_a_1.nii.gz,p422,softer,Br40f,"['Br40f', '3']",30dc9dcc64c911958f5e9fdf584773c8968ce85cbde690a85808f073611f3a00,136948706,chunk_17,20260815T231124Z-8e185556
valid_17_a_2.nii.gz,p422,sharper,Br44f,"['Br44f', '3']",f9e7828ee6fffa8d7c490cfed92cfe57f1427e6a8b9bd61ca86cbc28a363fa99,139676333,chunk_17,20260815T231124Z-8e185556
valid_647_a_1.nii.gz,p423,softer,Br40f,"['Br40f', '3']",7b944712910c16b0d7b6963b90bc983e72404ffc81a4a47d71b0bf506a0ee908,136575128,chunk_17,20260815T231124Z-8e185556
valid_647_a_2.nii.gz,p423,sharper,Br44f,"['Br44f', '3']",4368a0e8453ecec8da69c160f56add421c6ebaf8144a05beb6705b406deac803,139258953,chunk_17,20260815T231124Z-8e185556
valid_736_a_1.nii.gz,p424,softer,Br40f,"['Br40f', '3']",22fa8451906a2e87c90f2cecfad2ae3d42c3e6780246f2fcaf660c3575a9c863,104590665,chunk_17,20260815T231124Z-8e185556
valid_736_a_2.nii.gz,p424,sharper,Br44f,"['Br44f', '3']",3e01a5bec2148090dea3e351bb4f80087b18096a3367f9cf8dda780760508956,106395002,chunk_17,20260815T231124Z-8e185556
valid_804_b_1.nii.gz,p425,softer,Br40f,"['Br40f', '3']",1b3d2fdffcadf0d8bc52771611fda252b3455017bf7202fd0029657733d683da,155075581,chunk_17,20260815T231124Z-8e185556
valid_804_b_2.nii.gz,p425,sharper,Br44f,"['Br44f', '3']",ebff0bada29c3e0c34bfb034428d3f702c068f8daa539fb45e69cd412b3c7691,157882640,chunk_17,20260815T231124Z-8e185556
